Pre_Max;Pre_Min;Pre_MinNZ;Pre_Avg;Pre_AvgNZ;Post_Max;Post_Min;Post_MinNZ;Post_Avg;Post_AvgNZ;Min_MinNZ;Plaintext;PTHeight;CTHeight;ToBeProtected_pre;ToBeProtected_post;ToBeProtected;SourceLine;SourceColumn;IsAKeyOp;IsAKeyStart;PreKeyStart;SubKey;PostKeyStart;Sbox;post_FirstToMeetKey;HasBeenMasked;Origin;ValueSize;keydep_own.count;KD_Max;KD_Min;KD_MinNZ;KD_Avg;KD_AvgNZ;FK_min;FOH_of_fk_min;BYTE_FK_min;BYTE_FOH_of_fk_min;WORD_FK_min;WORD_FOH_of_fk_minpre;pre_own;post;post_own;"Full instruction"
0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;2;0;2;1;2;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %or74 = or i64 %shl, %shr, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0;0;540;0;1;0;0;0;0;0;0;0;0;32;0;2;2;2;2;2;0;0;0;0;0;0;128;128;128;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %conv75 = trunc i64 %or74 to i32, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0;0;540;0;1;0;0;0;0;0;0;0;0;32;0;1;1;1;1;1;0;0;0;0;0;0;128;128;128;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor89 = xor i32 %1, 1, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;121;0;0;0;540;0;1;0;0;0;0;0;0;0;0;32;0;3;3;3;3;3;0;0;0;0;0;0;128;128;128;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor93 = xor i32 %xor89, %conv75, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;3;0;3;1;3;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %conv94 = zext i32 %xor93 to i64, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;3;0;3;1;3;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor98 = xor i64 %conv94, 2654435768, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;3;0;3;1;3;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %shl99 = shl nuw nsw i64 %xor98, 11, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;3;0;3;0;3;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %shr120 = lshr i64 %xor98, 21, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;3;0;3;2;3;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %or121 = or i64 %shl99, %shr120, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;0;0;540;0;1;0;0;0;0;0;0;0;0;32;0;3;3;3;3;3;0;0;0;0;0;0;128;128;128;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %conv122 = trunc i64 %or121 to i32, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0;0;540;0;1;0;0;0;0;0;0;0;0;32;0;4;4;4;4;4;0;0;0;0;0;0;128;128;128;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor140 = xor i32 %conv122, %2, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;121;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;4;0;4;2;4;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %conv141 = zext i32 %xor140 to i64, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;4;0;4;2;4;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor145 = xor i64 %conv141, 2654435771, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;4;0;4;2;4;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %shl146 = shl nuw nsw i64 %xor145, 11, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;4;0;4;0;4;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %shr167 = lshr i64 %xor145, 21, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;4;0;4;2;4;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %or168 = or i64 %shl146, %shr167, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0;0;540;0;1;0;0;0;0;0;0;0;0;32;0;4;4;4;4;4;0;0;0;0;0;0;128;128;128;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %conv169 = trunc i64 %or168 to i32, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0;0;540;0;1;0;0;0;0;0;0;0;0;32;0;3;3;3;3;3;0;0;0;0;0;0;128;128;128;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor183 = xor i32 %conv75, %3, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;121;0;0;0;540;0;1;0;0;0;0;0;0;0;0;32;0;7;7;7;7;7;0;0;0;0;0;0;128;128;128;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor187 = xor i32 %xor183, %conv169, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;7;0;7;3;7;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %conv188 = zext i32 %xor187 to i64, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;7;0;7;3;7;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor192 = xor i64 %conv188, 2654435770, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;7;0;7;3;7;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %shl193 = shl nuw nsw i64 %xor192, 11, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;7;0;7;1;7;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %shr214 = lshr i64 %xor192, 21, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;7;0;7;4;7;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %or215 = or i64 %shl193, %shr214, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;3;0;3;2;3;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor230 = xor i64 %or121, 1, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;8;0;8;5;8;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor234 = xor i64 %xor230, %or215, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;8;0;8;5;8;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %conv235 = and i64 %xor234, 4294967295, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;115;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;8;0;8;5;8;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor239 = xor i64 %conv235, 2654435773, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;8;0;8;5;8;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %shl240 = shl nuw nsw i64 %xor239, 11, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;8;0;8;2;8;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %shr261 = lshr i64 %xor239, 21, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;113;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;8;0;8;6;8;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %or262 = or i64 %shl240, %shr261, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;6;0;6;4;6;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor2773828 = xor i64 %or168, %or74, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;11;0;8;8;10;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %xor2813829 = xor i64 %or262, %xor2773828, !dbg !56"
0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;540;0;1;0;0;0;0;0;0;0;0;64;0;11;0;8;8;10;0;0;0;0;0;0;128;128;0;130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 130879 ;"  %conv282 = and i64 %xor2813829, 4294967295, !dbg !56"
